"date","lake","site","thermo_depth","schmidt_stability","strat"
"2004-10-06","Rotoiti","4",0,6.81780064127402,0
"2004-10-06","Rotoehu","3",0,7.48101682947889,0
"2004-10-06","Rotoma","1",0,40.3908313570438,0
"2004-10-08","Okaro","1",10.2764377018674,72.4849600027524,1
"2004-10-08","Rotomahana","2",0,12.3939832049385,0
"2004-10-08","Rerewhakaaitu","1",0,1.731565825201,0
"2004-10-19","Rotoiti","Okawa",0,30.8841175919602,0
"2004-10-19","Rotoiti","3",5.39271174723112,63.4908579153318,1
"2004-10-19","Rotoiti","4",0,83.0709792106298,0
"2004-10-19","Okataina","1",18.5911876714798,102.85659236968,1
"2004-10-19","Rotoehu","3",0,1.97859832170309,0
"2004-10-19","Rotoma","1",9.99464938097444,136.871558905529,1
"2004-10-20","Rotorua","2",0,7.94972466426961,0
"2004-10-20","Rotorua","5",0,12.7231759700873,0
"2004-10-20","Tikitapu","1",10.6644317947581,120.211828155039,1
"2004-10-20","Tarawera","5",15.7151901164089,107.538645867142,1
"2004-10-20","Okareka","1",8.55301554516025,153.914800566504,1
"2004-10-21","Okaro","1",6.25647000991289,151.879495031632,1
"2004-10-21","Rotomahana","2",0,94.8398805995377,0
"2004-10-21","Rerewhakaaitu","1",0,12.6429538234113,0
"2004-11-17","Rotoiti","Okawa",0,19.5934897276728,0
"2004-11-17","Rotoiti","3",4.42045766136622,134.264504090498,1
"2004-11-17","Rotoiti","4",12.8551050384792,275.308373066498,1
"2004-11-17","Okataina","1",14.8691210494153,291.218580478598,1
"2004-11-17","Rotoehu","3",0,62.1939316018825,0
"2004-11-17","Rotoma","1",12.6510642673977,345.263107655019,1
"2004-11-18","Rotorua","2",0,27.0337909820011,0
"2004-11-18","Rotorua","5",0,0.315182589500871,0
"2004-11-18","Tikitapu","1",9.87942425884715,273.300350012284,1
"2004-11-18","Tarawera","5",16.2817615541848,294.425400880643,1
"2004-11-18","Okareka","1",8.85762455302145,312.000405318348,1
"2004-11-19","Okaro","1",5.32705051540929,243.88955799557,1
"2004-11-19","Rotomahana","2",10.7016608044453,267.973266197328,1
"2004-11-19","Rerewhakaaitu","1",0,28.3602959566328,0
"2004-12-14","Okaro","1",7.85803404735428,209.78655187154,1
"2004-12-14","Rotomahana","2",19.9411079507334,217.331089406348,1
"2004-12-14","Rerewhakaaitu","1",0,8.748125401827,0
"2004-12-15","Rotoiti","Okawa",0,21.0415989687592,0
"2004-12-15","Rotoiti","3",0,57.6365880383053,0
"2004-12-15","Rotoiti","4",24.1705479410123,251.099926693585,1
"2004-12-15","Okataina","1",18.0027810911693,346.543958059987,1
"2004-12-15","Rotoehu","3",0,18.531271109017,0
"2004-12-15","Rotoma","1",19.9852876834122,354.120226895574,1
"2004-12-21","Rotorua","2",0,-0.903950974513526,0
"2004-12-21","Rotorua","5",0,1.38193946263503,0
"2004-12-21","Tikitapu","1",12.6467854100394,292.942963624425,1
"2004-12-21","Tarawera","5",23.7131551987252,311.928788300743,1
"2004-12-21","Okareka","1",13.5012774357449,323.446935575024,1
"2005-01-18","Rotoiti","Okawa",2.44283120546929,92.145028233678,1
"2005-01-18","Rotoiti","3",2.5942734970633,422.810878601843,1
